vid,date
h482-112.2011,2011-06-23
h489-112.2011,2011-06-23
h485-112.2011,2011-06-23
h483-112.2011,2011-06-23
h493-112.2011,2011-06-24
h492-112.2011,2011-06-24
h494-112.2011,2011-06-24
s98-112.2011,2011-06-28
s97-112.2011,2011-06-28
s102-112.2011,2011-06-29
s100-112.2011,2011-06-29
s101-112.2011,2011-06-29
s99-112.2011,2011-06-29
s103-112.2011,2011-06-29
s104-112.2011,2011-06-30
s105-112.2011,2011-07-05
h500-112.2011,2011-07-06
h495-112.2011,2011-07-06
h497-112.2011,2011-07-06
h498-112.2011,2011-07-06
h501-112.2011,2011-07-06
h499-112.2011,2011-07-06
h496-112.2011,2011-07-06
h511-112.2011,2011-07-07
h513-112.2011,2011-07-07
h524-112.2011,2011-07-07
h504-112.2011,2011-07-07
h510-112.2011,2011-07-07
h521-112.2011,2011-07-07
h517-112.2011,2011-07-07
h516-112.2011,2011-07-07
h505-112.2011,2011-07-07
s106-112.2011,2011-07-07
h519-112.2011,2011-07-07
h514-112.2011,2011-07-07
h509-112.2011,2011-07-07
h523-112.2011,2011-07-07
h515-112.2011,2011-07-07
h512-112.2011,2011-07-07
h503-112.2011,2011-07-07
h522-112.2011,2011-07-07
h507-112.2011,2011-07-07
h508-112.2011,2011-07-07
h502-112.2011,2011-07-07
h506-112.2011,2011-07-07
h518-112.2011,2011-07-07
h520-112.2011,2011-07-07
h529-112.2011,2011-07-08
h531-112.2011,2011-07-08
h533-112.2011,2011-07-08
h530-112.2011,2011-07-08
h527-112.2011,2011-07-08
h532-112.2011,2011-07-08
h526-112.2011,2011-07-08
h528-112.2011,2011-07-08
h525-112.2011,2011-07-08
h535-112.2011,2011-07-11
h538-112.2011,2011-07-11
h534-112.2011,2011-07-11
h537-112.2011,2011-07-11
h536-112.2011,2011-07-11
s107-112.2011,2011-07-11
h562-112.2011,2011-07-12
h542-112.2011,2011-07-12
h557-112.2011,2011-07-12
h543-112.2011,2011-07-12
h563-112.2011,2011-07-12
h539-112.2011,2011-07-12
h555-112.2011,2011-07-12
h559-112.2011,2011-07-12
h550-112.2011,2011-07-12
h548-112.2011,2011-07-12
h553-112.2011,2011-07-12
h545-112.2011,2011-07-12
h560-112.2011,2011-07-12
h551-112.2011,2011-07-12
h552-112.2011,2011-07-12
h547-112.2011,2011-07-12
h558-112.2011,2011-07-12
h561-112.2011,2011-07-12
h556-112.2011,2011-07-12
h541-112.2011,2011-07-12
h540-112.2011,2011-07-12
h554-112.2011,2011-07-12
h544-112.2011,2011-07-12
h546-112.2011,2011-07-12
h549-112.2011,2011-07-12
h567-112.2011,2011-07-13
h573-112.2011,2011-07-13
h566-112.2011,2011-07-13
s108-112.2011,2011-07-13
h565-112.2011,2011-07-13
h570-112.2011,2011-07-13
h572-112.2011,2011-07-13
h568-112.2011,2011-07-13
h569-112.2011,2011-07-13
h571-112.2011,2011-07-13
h564-112.2011,2011-07-13
s109-112.2011,2011-07-13
s111-112.2011,2011-07-14
h577-112.2011,2011-07-14
h580-112.2011,2011-07-14
h581-112.2011,2011-07-14
h578-112.2011,2011-07-14
h579-112.2011,2011-07-14
h582-112.2011,2011-07-14
h576-112.2011,2011-07-14
h575-112.2011,2011-07-14
s110-112.2011,2011-07-14
h574-112.2011,2011-07-14
h592-112.2011,2011-07-15
h588-112.2011,2011-07-15
h593-112.2011,2011-07-15
h596-112.2011,2011-07-15
h599-112.2011,2011-07-15
h600-112.2011,2011-07-15
h584-112.2011,2011-07-15
h597-112.2011,2011-07-15
h591-112.2011,2011-07-15
h587-112.2011,2011-07-15
h589-112.2011,2011-07-15
h595-112.2011,2011-07-15
h598-112.2011,2011-07-15
h585-112.2011,2011-07-15
h594-112.2011,2011-07-15
h583-112.2011,2011-07-15
h590-112.2011,2011-07-15
h586-112.2011,2011-07-15
s112-112.2011,2011-07-18
h602-112.2011,2011-07-18
h601-112.2011,2011-07-18
h607-112.2011,2011-07-19
h606-112.2011,2011-07-19
h603-112.2011,2011-07-19
h604-112.2011,2011-07-19
h605-112.2011,2011-07-19
h609-112.2011,2011-07-20
h610-112.2011,2011-07-20
h611-112.2011,2011-07-20
s114-112.2011,2011-07-20
h608-112.2011,2011-07-20
s113-112.2011,2011-07-20
s115-112.2011,2011-07-20
h618-112.2011,2011-07-21
h614-112.2011,2011-07-21
h619-112.2011,2011-07-21
h617-112.2011,2011-07-21
h612-112.2011,2011-07-21
h621-112.2011,2011-07-21
h615-112.2011,2011-07-21
h613-112.2011,2011-07-21
h620-112.2011,2011-07-21
h616-112.2011,2011-07-21
h624-112.2011,2011-07-22
h629-112.2011,2011-07-22
h628-112.2011,2011-07-22
h622-112.2011,2011-07-22
h627-112.2011,2011-07-22
h623-112.2011,2011-07-22
h625-112.2011,2011-07-22
h626-112.2011,2011-07-22
s116-112.2011,2011-07-22
h630-112.2011,2011-07-25
h632-112.2011,2011-07-25
h636-112.2011,2011-07-25
h631-112.2011,2011-07-25
h635-112.2011,2011-07-25
h634-112.2011,2011-07-25
h633-112.2011,2011-07-25
h637-112.2011,2011-07-26
h639-112.2011,2011-07-26
s117-112.2011,2011-07-26
h642-112.2011,2011-07-26
h647-112.2011,2011-07-26
h649-112.2011,2011-07-26
h645-112.2011,2011-07-26
h641-112.2011,2011-07-26
h644-112.2011,2011-07-26
h650-112.2011,2011-07-26
h640-112.2011,2011-07-26
h643-112.2011,2011-07-26
h646-112.2011,2011-07-26
h638-112.2011,2011-07-26
h648-112.2011,2011-07-26
h662-112.2011,2011-07-27
h654-112.2011,2011-07-27
h651-112.2011,2011-07-27
h658-112.2011,2011-07-27
h659-112.2011,2011-07-27
h657-112.2011,2011-07-27
h655-112.2011,2011-07-27
h661-112.2011,2011-07-27
h660-112.2011,2011-07-27
h652-112.2011,2011-07-27
h653-112.2011,2011-07-27
h656-112.2011,2011-07-27
s118-112.2011,2011-07-27
h666-112.2011,2011-07-28
h670-112.2011,2011-07-28
h665-112.2011,2011-07-28
h667-112.2011,2011-07-28
h669-112.2011,2011-07-28
h668-112.2011,2011-07-28
h664-112.2011,2011-07-28
h663-112.2011,2011-07-28
s120-112.2011,2011-07-29
h676-112.2011,2011-07-29
h674-112.2011,2011-07-29
s119-112.2011,2011-07-29
h673-112.2011,2011-07-29
h677-112.2011,2011-07-29
h671-112.2011,2011-07-29
h675-112.2011,2011-07-29
h678-112.2011,2011-07-29
h672-112.2011,2011-07-29
h681-112.2011,2011-07-30
h679-112.2011,2011-07-30
h682-112.2011,2011-07-30
s121-112.2011,2011-07-30
h680-112.2011,2011-07-30
s122-112.2011,2011-07-31
h690-112.2011,2011-08-01
h687-112.2011,2011-08-01
h688-112.2011,2011-08-01
h683-112.2011,2011-08-01
h689-112.2011,2011-08-01
h685-112.2011,2011-08-01
h686-112.2011,2011-08-01
h684-112.2011,2011-08-01
h691-112.2011,2011-08-01
s123-112.2011,2011-08-02
s125-112.2011,2011-09-06
s124-112.2011,2011-09-06
h692-112.2011,2011-09-07
s129-112.2011,2011-09-08
s126-112.2011,2011-09-08
h694-112.2011,2011-09-08
h693-112.2011,2011-09-08
s130-112.2011,2011-09-08
s127-112.2011,2011-09-08
s128-112.2011,2011-09-08
h695-112.2011,2011-09-09
h697-112.2011,2011-09-09
h696-112.2011,2011-09-09
h698-112.2011,2011-09-09
h701-112.2011,2011-09-12
h700-112.2011,2011-09-12
h699-112.2011,2011-09-12
s131-112.2011,2011-09-12
s132-112.2011,2011-09-13
h705-112.2011,2011-09-13
h702-112.2011,2011-09-13
h704-112.2011,2011-09-13
h703-112.2011,2011-09-13
h706-112.2011,2011-09-14
h709-112.2011,2011-09-15
s134-112.2011,2011-09-15
h708-112.2011,2011-09-15
s137-112.2011,2011-09-15
s133-112.2011,2011-09-15
s135-112.2011,2011-09-15
h711-112.2011,2011-09-15
s136-112.2011,2011-09-15
s138-112.2011,2011-09-15
h707-112.2011,2011-09-15
h710-112.2011,2011-09-15
s139-112.2011,2011-09-19
s140-112.2011,2011-09-20
h713-112.2011,2011-09-20
s141-112.2011,2011-09-20
h714-112.2011,2011-09-20
h712-112.2011,2011-09-20
h716-112.2011,2011-09-21
s144-112.2011,2011-09-21
s143-112.2011,2011-09-21
h718-112.2011,2011-09-21
s142-112.2011,2011-09-21
h719-112.2011,2011-09-21
h715-112.2011,2011-09-21
s145-112.2011,2011-09-21
h717-112.2011,2011-09-21
h720-112.2011,2011-09-21
s147-112.2011,2011-09-22
s146-112.2011,2011-09-22
s149-112.2011,2011-09-22
h722-112.2011,2011-09-22
s150-112.2011,2011-09-22
h724-112.2011,2011-09-22
h725-112.2011,2011-09-22
s148-112.2011,2011-09-22
h721-112.2011,2011-09-22
h726-112.2011,2011-09-22
h723-112.2011,2011-09-22
h727-112.2011,2011-09-23
h735-112.2011,2011-09-23
h730-112.2011,2011-09-23
h739-112.2011,2011-09-23
h741-112.2011,2011-09-23
h740-112.2011,2011-09-23
h733-112.2011,2011-09-23
h728-112.2011,2011-09-23
h737-112.2011,2011-09-23
h732-112.2011,2011-09-23
h731-112.2011,2011-09-23
h736-112.2011,2011-09-23
s151-112.2011,2011-09-23
h738-112.2011,2011-09-23
h729-112.2011,2011-09-23
h734-112.2011,2011-09-23
s153-112.2011,2011-09-26
s152-112.2011,2011-09-26
h744-112.2011,2011-10-03
s154-112.2011,2011-10-03
h743-112.2011,2011-10-03
h742-112.2011,2011-10-03
s155-112.2011,2011-10-03
h745-112.2011,2011-10-04
h746-112.2011,2011-10-04
h756-112.2011,2011-10-05
h759-112.2011,2011-10-05
h758-112.2011,2011-10-05
h750-112.2011,2011-10-05
h753-112.2011,2011-10-05
h751-112.2011,2011-10-05
h752-112.2011,2011-10-05
h754-112.2011,2011-10-05
h748-112.2011,2011-10-05
h749-112.2011,2011-10-05
h757-112.2011,2011-10-05
h755-112.2011,2011-10-05
h747-112.2011,2011-10-05
h763-112.2011,2011-10-06
h762-112.2011,2011-10-06
h769-112.2011,2011-10-06
h761-112.2011,2011-10-06
h767-112.2011,2011-10-06
h765-112.2011,2011-10-06
h770-112.2011,2011-10-06
h768-112.2011,2011-10-06
h766-112.2011,2011-10-06
s157-112.2011,2011-10-06
h764-112.2011,2011-10-06
s156-112.2011,2011-10-06
h760-112.2011,2011-10-06
h775-112.2011,2011-10-11
h773-112.2011,2011-10-11
s159-112.2011,2011-10-11
h778-112.2011,2011-10-11
s158-112.2011,2011-10-11
h777-112.2011,2011-10-11
s160-112.2011,2011-10-11
h779-112.2011,2011-10-11
h774-112.2011,2011-10-11
h772-112.2011,2011-10-11
h771-112.2011,2011-10-11
h776-112.2011,2011-10-11
h785-112.2011,2011-10-12
h784-112.2011,2011-10-12
h783-112.2011,2011-10-12
h780-112.2011,2011-10-12
s162-112.2011,2011-10-12
h782-112.2011,2011-10-12
s163-112.2011,2011-10-12
h781-112.2011,2011-10-12
s161-112.2011,2011-10-12
s165-112.2011,2011-10-13
h790-112.2011,2011-10-13
h788-112.2011,2011-10-13
h787-112.2011,2011-10-13
h786-112.2011,2011-10-13
h789-112.2011,2011-10-13
h791-112.2011,2011-10-13
s164-112.2011,2011-10-13
h797-112.2011,2011-10-14
h793-112.2011,2011-10-14
h792-112.2011,2011-10-14
h800-112.2011,2011-10-14
h794-112.2011,2011-10-14
h795-112.2011,2011-10-14
h796-112.2011,2011-10-14
h799-112.2011,2011-10-14
h798-112.2011,2011-10-14
s166-112.2011,2011-10-17
s168-112.2011,2011-10-18
s167-112.2011,2011-10-18
s170-112.2011,2011-10-19
s169-112.2011,2011-10-19
s171-112.2011,2011-10-20
s180-112.2011,2011-10-20
s177-112.2011,2011-10-20
s176-112.2011,2011-10-20
s173-112.2011,2011-10-20
s181-112.2011,2011-10-20
s174-112.2011,2011-10-20
s179-112.2011,2011-10-20
s175-112.2011,2011-10-20
s182-112.2011,2011-10-20
s172-112.2011,2011-10-20
s178-112.2011,2011-10-20
s186-112.2011,2011-10-21
s183-112.2011,2011-10-21
s187-112.2011,2011-10-21
s184-112.2011,2011-10-21
s185-112.2011,2011-10-21
h801-112.2011,2011-10-24
h802-112.2011,2011-10-24
h803-112.2011,2011-10-25
h804-112.2011,2011-10-25
h806-112.2011,2011-10-26
h810-112.2011,2011-10-26
h808-112.2011,2011-10-26
h809-112.2011,2011-10-26
h807-112.2011,2011-10-26
h805-112.2011,2011-10-26
h811-112.2011,2011-10-26
h812-112.2011,2011-10-26
h815-112.2011,2011-10-27
h813-112.2011,2011-10-27
h814-112.2011,2011-10-27
s188-112.2011,2011-10-31
h817-112.2011,2011-11-01
s193-112.2011,2011-11-01
s191-112.2011,2011-11-01
s190-112.2011,2011-11-01
h816-112.2011,2011-11-01
s189-112.2011,2011-11-01
s194-112.2011,2011-11-01
s192-112.2011,2011-11-01
h819-112.2011,2011-11-02
h820-112.2011,2011-11-02
h818-112.2011,2011-11-02
h824-112.2011,2011-11-03
h825-112.2011,2011-11-03
s196-112.2011,2011-11-03
h826-112.2011,2011-11-03
h828-112.2011,2011-11-03
s195-112.2011,2011-11-03
h827-112.2011,2011-11-03
h821-112.2011,2011-11-03
s197-112.2011,2011-11-03
h823-112.2011,2011-11-03
h822-112.2011,2011-11-03
h834-112.2011,2011-11-04
h829-112.2011,2011-11-04
h831-112.2011,2011-11-04
h830-112.2011,2011-11-04
h835-112.2011,2011-11-04
h832-112.2011,2011-11-04
h833-112.2011,2011-11-04
h836-112.2011,2011-11-04
s198-112.2011,2011-11-07
s199-112.2011,2011-11-08
s203-112.2011,2011-11-10
s204-112.2011,2011-11-10
s200-112.2011,2011-11-10
s205-112.2011,2011-11-10
s202-112.2011,2011-11-10
s201-112.2011,2011-11-10
h838-112.2011,2011-11-14
h839-112.2011,2011-11-14
h837-112.2011,2011-11-14
h840-112.2011,2011-11-15
h842-112.2011,2011-11-15
s206-112.2011,2011-11-15
s207-112.2011,2011-11-15
h841-112.2011,2011-11-15
h852-112.2011,2011-11-16
h851-112.2011,2011-11-16
h843-112.2011,2011-11-16
h845-112.2011,2011-11-16
h853-112.2011,2011-11-16
h848-112.2011,2011-11-16
h850-112.2011,2011-11-16
h844-112.2011,2011-11-16
h849-112.2011,2011-11-16
h846-112.2011,2011-11-16
h847-112.2011,2011-11-16
h856-112.2011,2011-11-17
h855-112.2011,2011-11-17
h857-112.2011,2011-11-17
h854-112.2011,2011-11-17
s208-112.2011,2011-11-17
h858-112.2011,2011-11-18
h859-112.2011,2011-11-18
s209-112.2011,2011-11-28
h861-112.2011,2011-11-29
s210-112.2011,2011-11-29
h860-112.2011,2011-11-29
h862-112.2011,2011-11-29
s211-112.2011,2011-11-29
h871-112.2011,2011-11-30
h864-112.2011,2011-11-30
h867-112.2011,2011-11-30
h870-112.2011,2011-11-30
h868-112.2011,2011-11-30
h865-112.2011,2011-11-30
h869-112.2011,2011-11-30
s212-112.2011,2011-11-30
h863-112.2011,2011-11-30
h866-112.2011,2011-11-30
h877-112.2011,2011-12-01
s218-112.2011,2011-12-01
s220-112.2011,2011-12-01
h881-112.2011,2011-12-01
h878-112.2011,2011-12-01
h874-112.2011,2011-12-01
s217-112.2011,2011-12-01
s215-112.2011,2011-12-01
h875-112.2011,2011-12-01
s214-112.2011,2011-12-01
s213-112.2011,2011-12-01
h876-112.2011,2011-12-01
s216-112.2011,2011-12-01
h872-112.2011,2011-12-01
h873-112.2011,2011-12-01
h880-112.2011,2011-12-01
s219-112.2011,2011-12-01
h879-112.2011,2011-12-01
h887-112.2011,2011-12-02
h885-112.2011,2011-12-02
h882-112.2011,2011-12-02
h884-112.2011,2011-12-02
h886-112.2011,2011-12-02
h883-112.2011,2011-12-02
h888-112.2011,2011-12-02
s221-112.2011,2011-12-05
h891-112.2011,2011-12-06
h889-112.2011,2011-12-06
h890-112.2011,2011-12-06
s222-112.2011,2011-12-06
h895-112.2011,2011-12-07
h894-112.2011,2011-12-07
h893-112.2011,2011-12-07
h896-112.2011,2011-12-07
h897-112.2011,2011-12-07
h899-112.2011,2011-12-07
h898-112.2011,2011-12-07
h892-112.2011,2011-12-07
h901-112.2011,2011-12-07
h900-112.2011,2011-12-07
h911-112.2011,2011-12-08
h904-112.2011,2011-12-08
h905-112.2011,2011-12-08
h908-112.2011,2011-12-08
s224-112.2011,2011-12-08
s223-112.2011,2011-12-08
h902-112.2011,2011-12-08
h909-112.2011,2011-12-08
h906-112.2011,2011-12-08
h903-112.2011,2011-12-08
h912-112.2011,2011-12-08
h907-112.2011,2011-12-08
h910-112.2011,2011-12-08
s225-112.2011,2011-12-08
s227-112.2011,2011-12-12
h913-112.2011,2011-12-12
h915-112.2011,2011-12-12
h914-112.2011,2011-12-12
s226-112.2011,2011-12-12
h916-112.2011,2011-12-12
h917-112.2011,2011-12-13
h921-112.2011,2011-12-13
h924-112.2011,2011-12-13
h922-112.2011,2011-12-13
h919-112.2011,2011-12-13
h918-112.2011,2011-12-13
h923-112.2011,2011-12-13
h920-112.2011,2011-12-13
h925-112.2011,2011-12-14
h931-112.2011,2011-12-14
s229-112.2011,2011-12-14
s228-112.2011,2011-12-14
h927-112.2011,2011-12-14
h929-112.2011,2011-12-14
h930-112.2011,2011-12-14
h926-112.2011,2011-12-14
h932-112.2011,2011-12-14
h928-112.2011,2011-12-14
s231-112.2011,2011-12-15
h935-112.2011,2011-12-15
h936-112.2011,2011-12-15
h934-112.2011,2011-12-15
h933-112.2011,2011-12-15
s230-112.2011,2011-12-15
h939-112.2011,2011-12-16
h938-112.2011,2011-12-16
h942-112.2011,2011-12-16
h941-112.2011,2011-12-16
h937-112.2011,2011-12-16
h940-112.2011,2011-12-16
h943-112.2011,2011-12-16
s232-112.2011,2011-12-17
s235-112.2011,2011-12-17
s234-112.2011,2011-12-17
s233-112.2011,2011-12-17
h949-112.2011,2011-12-20
h944-112.2011,2011-12-20
h945-112.2011,2011-12-20
h947-112.2011,2011-12-20
h948-112.2011,2011-12-20
h946-112.2011,2011-12-20
h1-112.2012,2012-01-17
h4-112.2012,2012-01-18
h2-112.2012,2012-01-18
h3-112.2012,2012-01-18
h6-112.2012,2012-01-23
h5-112.2012,2012-01-23
s1-112.2012,2012-01-23
h9-112.2012,2012-01-24
h8-112.2012,2012-01-24
h7-112.2012,2012-01-24
h11-112.2012,2012-01-25
h10-112.2012,2012-01-25
s2-112.2012,2012-01-26
s3-112.2012,2012-01-30
h12-112.2012,2012-01-31
h20-112.2012,2012-02-01
h13-112.2012,2012-02-01
h19-112.2012,2012-02-01
h16-112.2012,2012-02-01
h17-112.2012,2012-02-01
h15-112.2012,2012-02-01
h18-112.2012,2012-02-01
h14-112.2012,2012-02-01
s5-112.2012,2012-02-02
s7-112.2012,2012-02-02
s13-112.2012,2012-02-02
h28-112.2012,2012-02-02
s4-112.2012,2012-02-02
s9-112.2012,2012-02-02
h25-112.2012,2012-02-02
h21-112.2012,2012-02-02
s8-112.2012,2012-02-02
s11-112.2012,2012-02-02
s6-112.2012,2012-02-02
s10-112.2012,2012-02-02
h27-112.2012,2012-02-02
h29-112.2012,2012-02-02
h30-112.2012,2012-02-02
h26-112.2012,2012-02-02
s14-112.2012,2012-02-02
s12-112.2012,2012-02-02
h24-112.2012,2012-02-02
h23-112.2012,2012-02-02
h22-112.2012,2012-02-02
h31-112.2012,2012-02-03
h32-112.2012,2012-02-03
h33-112.2012,2012-02-03
s15-112.2012,2012-02-06
h35-112.2012,2012-02-06
h34-112.2012,2012-02-06
h37-112.2012,2012-02-07
h41-112.2012,2012-02-07
h39-112.2012,2012-02-07
h42-112.2012,2012-02-07
h36-112.2012,2012-02-07
h38-112.2012,2012-02-07
h40-112.2012,2012-02-07
h45-112.2012,2012-02-08
h44-112.2012,2012-02-08
h43-112.2012,2012-02-08
h46-112.2012,2012-02-08
h48-112.2012,2012-02-09
h47-112.2012,2012-02-09
s16-112.2012,2012-02-09
s17-112.2012,2012-02-09
s18-112.2012,2012-02-13
h49-112.2012,2012-02-14
s19-112.2012,2012-02-15
h51-112.2012,2012-02-15
h50-112.2012,2012-02-15
h61-112.2012,2012-02-15
h59-112.2012,2012-02-15
h57-112.2012,2012-02-15
h54-112.2012,2012-02-15
h56-112.2012,2012-02-15
h58-112.2012,2012-02-15
h60-112.2012,2012-02-15
h52-112.2012,2012-02-15
h63-112.2012,2012-02-15
h53-112.2012,2012-02-15
h62-112.2012,2012-02-15
h55-112.2012,2012-02-15
h65-112.2012,2012-02-16
h67-112.2012,2012-02-16
h66-112.2012,2012-02-16
h71-112.2012,2012-02-16
h64-112.2012,2012-02-16
h70-112.2012,2012-02-16
h68-112.2012,2012-02-16
h69-112.2012,2012-02-16
s21-112.2012,2012-02-17
h72-112.2012,2012-02-17
s22-112.2012,2012-02-17
s20-112.2012,2012-02-17
h73-112.2012,2012-02-27
s23-112.2012,2012-02-27
h75-112.2012,2012-02-28
h77-112.2012,2012-02-28
h76-112.2012,2012-02-28
h74-112.2012,2012-02-28
h78-112.2012,2012-02-28
h79-112.2012,2012-02-28
h87-112.2012,2012-02-29
h80-112.2012,2012-02-29
h90-112.2012,2012-02-29
h86-112.2012,2012-02-29
h83-112.2012,2012-02-29
h89-112.2012,2012-02-29
h82-112.2012,2012-02-29
h81-112.2012,2012-02-29
h84-112.2012,2012-02-29
h91-112.2012,2012-02-29
h88-112.2012,2012-02-29
h85-112.2012,2012-02-29
s24-112.2012,2012-03-01
h94-112.2012,2012-03-01
h92-112.2012,2012-03-01
h93-112.2012,2012-03-01
h95-112.2012,2012-03-05
s27-112.2012,2012-03-06
h97-112.2012,2012-03-06
s25-112.2012,2012-03-06
h96-112.2012,2012-03-06
s26-112.2012,2012-03-06
h98-112.2012,2012-03-07
h104-112.2012,2012-03-07
h100-112.2012,2012-03-07
h101-112.2012,2012-03-07
h102-112.2012,2012-03-07
h105-112.2012,2012-03-07
h103-112.2012,2012-03-07
h106-112.2012,2012-03-07
h99-112.2012,2012-03-07
s29-112.2012,2012-03-08
s34-112.2012,2012-03-08
h107-112.2012,2012-03-08
h108-112.2012,2012-03-08
s28-112.2012,2012-03-08
s31-112.2012,2012-03-08
s33-112.2012,2012-03-08
s35-112.2012,2012-03-08
h110-112.2012,2012-03-08
h109-112.2012,2012-03-08
s32-112.2012,2012-03-08
s30-112.2012,2012-03-08
s36-112.2012,2012-03-13
s37-112.2012,2012-03-13
s40-112.2012,2012-03-13
s44-112.2012,2012-03-13
s41-112.2012,2012-03-13
s42-112.2012,2012-03-13
s45-112.2012,2012-03-13
s39-112.2012,2012-03-13
s43-112.2012,2012-03-13
s38-112.2012,2012-03-13
s48-112.2012,2012-03-14
s47-112.2012,2012-03-14
s46-112.2012,2012-03-14
s49-112.2012,2012-03-15
s50-112.2012,2012-03-15
h111-112.2012,2012-03-19
h114-112.2012,2012-03-20
s52-112.2012,2012-03-20
h116-112.2012,2012-03-20
h113-112.2012,2012-03-20
h117-112.2012,2012-03-20
h115-112.2012,2012-03-20
h112-112.2012,2012-03-20
s51-112.2012,2012-03-20
s53-112.2012,2012-03-21
h119-112.2012,2012-03-21
h118-112.2012,2012-03-21
h120-112.2012,2012-03-21
h121-112.2012,2012-03-21
h122-112.2012,2012-03-22
s55-112.2012,2012-03-22
s58-112.2012,2012-03-22
h126-112.2012,2012-03-22
h123-112.2012,2012-03-22
h124-112.2012,2012-03-22
s56-112.2012,2012-03-22
h125-112.2012,2012-03-22
s54-112.2012,2012-03-22
s57-112.2012,2012-03-22
h127-112.2012,2012-03-26
s59-112.2012,2012-03-26
h129-112.2012,2012-03-26
h128-112.2012,2012-03-26
h134-112.2012,2012-03-27
h130-112.2012,2012-03-27
s60-112.2012,2012-03-27
h138-112.2012,2012-03-27
h136-112.2012,2012-03-27
h133-112.2012,2012-03-27
h132-112.2012,2012-03-27
h137-112.2012,2012-03-27
h131-112.2012,2012-03-27
h135-112.2012,2012-03-27
s61-112.2012,2012-03-28
h145-112.2012,2012-03-28
h143-112.2012,2012-03-28
h140-112.2012,2012-03-28
s62-112.2012,2012-03-28
h142-112.2012,2012-03-28
h144-112.2012,2012-03-28
h141-112.2012,2012-03-28
h139-112.2012,2012-03-28
h151-112.2012,2012-03-29
h149-112.2012,2012-03-29
h148-112.2012,2012-03-29
h150-112.2012,2012-03-29
h146-112.2012,2012-03-29
s63-112.2012,2012-03-29
h147-112.2012,2012-03-29
s64-112.2012,2012-04-16
h153-112.2012,2012-04-16
s65-112.2012,2012-04-16
h152-112.2012,2012-04-16
h164-112.2012,2012-04-17
s66-112.2012,2012-04-17
h162-112.2012,2012-04-17
h154-112.2012,2012-04-17
h163-112.2012,2012-04-17
h158-112.2012,2012-04-17
h160-112.2012,2012-04-17
h156-112.2012,2012-04-17
h159-112.2012,2012-04-17
h161-112.2012,2012-04-17
h157-112.2012,2012-04-17
h155-112.2012,2012-04-17
h168-112.2012,2012-04-18
h166-112.2012,2012-04-18
h167-112.2012,2012-04-18
h165-112.2012,2012-04-18
h171-112.2012,2012-04-18
h169-112.2012,2012-04-18
h170-112.2012,2012-04-18
h176-112.2012,2012-04-19
h174-112.2012,2012-04-19
h173-112.2012,2012-04-19
h177-112.2012,2012-04-19
h175-112.2012,2012-04-19
h172-112.2012,2012-04-19
s67-112.2012,2012-04-23
s69-112.2012,2012-04-24
s71-112.2012,2012-04-24
s68-112.2012,2012-04-24
h178-112.2012,2012-04-24
s73-112.2012,2012-04-24
s76-112.2012,2012-04-24
s72-112.2012,2012-04-24
s75-112.2012,2012-04-24
s74-112.2012,2012-04-24
s70-112.2012,2012-04-24
h181-112.2012,2012-04-25
s82-112.2012,2012-04-25
h179-112.2012,2012-04-25
s78-112.2012,2012-04-25
s81-112.2012,2012-04-25
h180-112.2012,2012-04-25
s77-112.2012,2012-04-25
s80-112.2012,2012-04-25
s79-112.2012,2012-04-25
h187-112.2012,2012-04-26
h182-112.2012,2012-04-26
h192-112.2012,2012-04-26
s84-112.2012,2012-04-26
h189-112.2012,2012-04-26
h183-112.2012,2012-04-26
h190-112.2012,2012-04-26
s86-112.2012,2012-04-26
h191-112.2012,2012-04-26
s87-112.2012,2012-04-26
h185-112.2012,2012-04-26
h184-112.2012,2012-04-26
s85-112.2012,2012-04-26
h188-112.2012,2012-04-26
h186-112.2012,2012-04-26
s83-112.2012,2012-04-26
h193-112.2012,2012-04-27
h194-112.2012,2012-04-27
h195-112.2012,2012-04-27
h198-112.2012,2012-05-07
